Transaction ID,Customer ID,Merchant ID,Transaction Amount,Time of Transaction,Day of Transaction_cd,Day of Transaction,Product Category_cd,Product Category,Average Monthly Spending,Average Transaction Amount,Average Distance from Home,Number of Transactions in the last 24 hours,Average Time between Transactions in the last 24 hours,Number of Transactions in the last 7 days,Average Time between Transactions in the last 7 days,Distance Traveled in the last 24 hours,Number of Different Merchants Used in the last 24 hours,Number of Different Merchants Used in the last 7 days,Payment Method_cd,Payment Method,Bank Issuer_cd,Bank Issuer,Credit Score,Credit Limit,Account Age,Merchant Location_cd,Merchant Location,Customer Location_cd,Customer Location,Merchant Type_cd,Merchant Type,Customer Type_cd,Customer Type,Fraudulent Transaction,Fraudulent Transaction_cd
295913,526725,37617,26300,11:04:09,1,Monday,4,Beauty & Personal Care,3795,5453,43,1,7,64,1,29,1,14,3, Mobile Payment,4,AMEX,526,13000,2,19,Illinois,5, Manchester,12,Online,2,Occasional,YES,1
834710,308493,91148,94972,06:55:32,1,Monday,18,Pet Supplies,7807,5363,86,5,11,49,3,23,4,29,9,Net Banking,19,TD Bank,650,80000,2,19,Illinois,2, Berlin,14,Restaurant,3,Regular,NO,0
961447,608567,95654,62756,17:28:05,4,Thursday,8,Fashion,4801,8828,13,4,11,96,1,100,3,30,3, Mobile Payment,8,Chase,793,35000,7,2, London,30,Los Angeles,15,Retail Store,2,Occasional,NO,0
951890,853376,95325,37211,18:04:06,1,Monday,8,Fashion,3005,839,146,3,19,43,3,80,0,39,1, Credit Card,5,Axis Bank,765,29000,8,9,Buenos Aires,29,"Long Beach, CA",13,Pharmacy,3,Regular,YES,1
841936,440334,38083,43488,04:11:26,5,Friday,13,Home and Garden,9640,9561,16,10,5,82,2,4,10,15,2, Debit Card,13,HDFC Bank,894,39000,1,8,Boston,21,Delhi,1, Online,1, One-time Shopper,NO,0
777817,935052,53336,98344,07:19:40,4,Thursday,8,Fashion,5372,7559,140,10,2,15,1,7,3,9,4,Cash,1, JKL Bank,522,55000,5,13,Dallas,27,Illinois,14,Restaurant,3,Regular,NO,0
541887,314658,41808,40612,12:10:21,6,Saturday,3, Health & Beauty,4554,3862,47,8,16,10,10,6,8,8,4,Cash,10,Citibank,533,83000,5,1, Dubai,33,Mexico,2,Bookstore,1, One-time Shopper,YES,1
894293,919292,81014,65880,06:16:31,6,Saturday,19,Pharmacy,7472,5864,141,14,8,72,1,20,11,43,6,Debit Card,5,Axis Bank,581,41000,8,10,California,25,Hong Kong,10,Home Store,2,Occasional,YES,1
216596,160286,59574,8538,00:14:17,3,Wednesday,7,Electronics,5573,6477,26,10,8,63,1,46,6,50,6,Debit Card,6,Bank of America,571,8000,7,24,New York,20,Dallas,3,Clothing Store,1, One-time Shopper,NO,0
444303,386003,91048,71136,11:26:41,5,Friday,7,Electronics,4358,2159,81,13,19,45,2,71,2,11,2, Debit Card,18,SBI,530,62000,9,4, New York,25,Hong Kong,14,Restaurant,2,Occasional,YES,1
841547,755676,68256,27473,03:30:10,3,Wednesday,17,Office Supplies,6674,9263,57,12,16,30,2,29,7,16,3, Mobile Payment,13,HDFC Bank,615,78000,7,4, New York,2, Berlin,3,Clothing Store,1, One-time Shopper,YES,1
336283,740346,70489,5661,10:19:29,4,Thursday,11,Grocery,4439,5191,25,5,15,11,3,14,5,1,4,Cash,14,HSBC,701,58000,1,25,Paris,34,Miami,6,Drug Store,3,Regular,YES,1
243427,796632,52148,22924,02:50:26,1,Monday,11,Grocery,8402,8046,87,15,13,5,33,21,7,5,2, Debit Card,9,Citi,681,58000,3,3, Los Angeles,29,"Long Beach, CA",10,Home Store,1, One-time Shopper,NO,0
870636,130608,4763,23552,08:17:26,4,Thursday,13,Home and Garden,5666,5882,23,7,23,56,1,18,7,31,3, Mobile Payment,20,Wells Fargo,742,80000,4,28,Sao Paulo,8, Vancouver,6,Drug Store,1, One-time Shopper,NO,0
447938,192318,88231,33419,14:09:41,4,Thursday,5,Books,6288,7286,125,10,5,39,3,87,8,35,3, Mobile Payment,7,Barclays,596,67000,5,17,Hong Kong,15,"Brooklyn, NY",2,Bookstore,3,Regular,YES,1
674276,374601,22762,81945,12:43:59,6,Saturday,19,Pharmacy,7423,6772,133,8,2,38,3,10,5,11,9,Net Banking,15,ICICI Bank,670,23000,3,4, New York,18,Chicago,7,Electronics,1, One-time Shopper,NO,0
704815,632924,72581,32542,19:16:55,7,Sunday,17,Office Supplies,1026,7249,109,8,16,27,2,43,4,21,8,Mobile Payment,2, LMN Bank,725,19000,6,34,Washington,4, Japan,6,Drug Store,2,Occasional,YES,1
384057,565498,68264,90325,18:24:04,1,Monday,2, Electronics,5631,5963,59,15,11,94,1,80,12,30,5,Credit Card,19,TD Bank,822,38000,7,21,Los Angeles,31,Manchester,13,Pharmacy,1, One-time Shopper,YES,1
799194,523962,1780,14846,00:19:27,7,Sunday,13,Home and Garden,2108,2021,102,7,17,15,5,66,6,15,7,E-wallet,11,DEF Bank,584,4000,5,16,Florida,17,Chennai,15,Retail Store,1, One-time Shopper,NO,0
698565,164460,33151,36325,22:35:09,1,Monday,18,Pet Supplies,1557,9097,60,2,5,48,3,7,2,24,1, Credit Card,9,Citi,630,31000,1,12,Chicago,25,Hong Kong,13,Pharmacy,3,Regular,NO,0
836597,356257,56949,10242,23:45:04,4,Thursday,13,Home and Garden,7251,9361,44,15,22,14,4,64,14,10,9,Net Banking,4,AMEX,606,51000,6,15,Denver,6, Miami,12,Online,2,Occasional,NO,0
146808,342132,37891,22326,07:11:44,5,Friday,7,Electronics,2937,7909,79,15,13,76,1,34,14,54,5,Credit Card,20,Wells Fargo,714,29000,10,24,New York,12,Austin,13,Pharmacy,3,Regular,NO,0
864233,581479,1726,93892,18:41:17,4,Thursday,6,Books and Stationery,9521,4233,126,5,11,37,4,62,5,6,6,Debit Card,8,Chase,889,20000,8,8,Boston,4, Japan,6,Drug Store,3,Regular,YES,1
978793,455884,49277,86110,12:22:33,7,Sunday,2, Electronics,7761,9749,38,6,19,100,1,13,1,18,2, Debit Card,18,SBI,784,10000,6,20,London,29,"Long Beach, CA",14,Restaurant,3,Regular,YES,1
863632,189016,57313,21387,18:27:15,7,Sunday,11,Grocery,8953,2462,142,3,7,92,1,95,2,16,10,Online Payment,3, TUV Bank,801,51000,8,34,Washington,19,Colorado,8,Furniture Store,3,Regular,YES,1
196043,124713,25763,50907,02:10:28,6,Saturday,11,Grocery,3140,3350,150,6,17,16,8,61,6,16,7,E-wallet,18,SBI,648,8000,8,3, Los Angeles,22,Denver,17,Salon,2,Occasional,YES,1
653228,293504,8920,39027,23:08:17,1,Monday,13,Home and Garden,7243,2391,15,9,6,57,1,31,2,56,9,Net Banking,12,Discover,739,8000,3,27,San Francisco,30,Los Angeles,18,Specialty Store,1, One-time Shopper,YES,1
651990,296665,85071,27750,22:25:13,5,Friday,11,Grocery,9866,7017,10,13,23,9,10,33,8,3,1, Credit Card,3, TUV Bank,677,81000,8,10,California,23,Florida,7,Electronics,1, One-time Shopper,NO,0
524019,703126,24929,69324,18:56:59,2,Tuesday,15,Home Decor,5343,100,74,15,15,19,6,57,15,18,5,Credit Card,13,HDFC Bank,770,83000,5,24,New York,20,Dallas,12,Online,1, One-time Shopper,YES,1
192542,617576,63522,91329,19:48:38,5,Friday,20,Sports,3617,3070,103,4,18,41,1,68,4,3,4,Cash,10,Citibank,580,48000,9,5, Paris,14,Boston,5,Department Store,3,Regular,NO,0
994282,192874,50509,51001,23:11:29,2,Tuesday,4,Beauty & Personal Care,9468,8205,35,13,8,56,3,8,2,23,9,Net Banking,10,Citibank,638,75000,1,15,Denver,30,Los Angeles,8,Furniture Store,1, One-time Shopper,NO,0
972740,608021,53635,18249,22:25:35,7,Sunday,9,Food and Beverage,9971,6150,93,3,2,55,3,6,3,21,4,Cash,8,Chase,732,3000,6,5, Paris,10,Arizona,15,Retail Store,3,Regular,YES,1
639238,357497,21451,81335,07:52:00,5,Friday,5,Books,465,818,5,9,14,62,1,65,1,44,8,Mobile Payment,8,Chase,791,58000,6,9,Buenos Aires,14,Boston,6,Drug Store,2,Occasional,NO,0
679752,768344,22189,15497,20:22:10,5,Friday,13,Home and Garden,2776,2970,103,5,11,74,1,21,5,57,7,E-wallet,4,AMEX,762,50000,5,33,Tokyo,11,Atlanta,19,Supermarket,2,Occasional,NO,0
518940,393568,64824,66480,09:41:20,1,Monday,4,Beauty & Personal Care,6592,8013,118,14,6,67,1,81,1,12,6,Debit Card,1, JKL Bank,663,73000,3,5, Paris,1, Abu Dhabi,19,Supermarket,1, One-time Shopper,YES,1
341584,873665,81150,31548,08:11:25,3,Wednesday,11,Grocery,3376,3537,64,4,10,79,1,77,3,14,1, Credit Card,7,Barclays,600,41000,6,15,Denver,9,"Anaheim, CA",15,Retail Store,1, One-time Shopper,YES,1
150966,898952,24929,86250,09:30:48,5,Friday,2, Electronics,6130,229,101,1,20,93,1,65,1,88,5,Credit Card,10,Citibank,510,77000,5,32,Texas,19,Colorado,8,Furniture Store,1, One-time Shopper,YES,1
835467,746479,61847,74691,06:13:06,4,Thursday,18,Pet Supplies,7221,2773,27,8,20,33,1,55,4,7,5,Credit Card,18,SBI,621,44000,9,9,Buenos Aires,4, Japan,11,Office Supplies Store,1, One-time Shopper,NO,0
590192,208005,68724,38426,20:13:26,4,Thursday,5,Books,4630,6164,113,8,4,46,1,28,5,24,2, Debit Card,18,SBI,863,5000,9,7,Bangalore,25,Hong Kong,12,Online,3,Regular,NO,0
493128,394614,90511,957,19:02:57,5,Friday,20,Sports,3078,9069,104,1,9,23,7,84,0,4,7,E-wallet,3, TUV Bank,624,29000,6,33,Tokyo,8, Vancouver,16,Retailer,1, One-time Shopper,YES,1
447832,421432,5232,94438,09:28:40,6,Saturday,7,Electronics,9337,8937,37,6,13,91,1,99,6,49,3, Mobile Payment,6,Bank of America,503,14000,2,11,Chennai,8, Vancouver,17,Salon,1, One-time Shopper,YES,1
127878,728324,29542,99891,16:29:12,7,Sunday,2, Electronics,7387,1372,74,8,12,31,2,7,3,27,6,Debit Card,12,Discover,646,40000,2,8,Boston,30,Los Angeles,2,Bookstore,3,Regular,NO,0
928519,900330,56909,8399,13:09:57,5,Friday,12,Home & Kitchen,3574,1929,119,2,19,52,1,39,1,39,8,Mobile Payment,4,AMEX,640,16000,10,3, Los Angeles,22,Denver,18,Specialty Store,1, One-time Shopper,YES,1
527729,687091,61304,56462,04:33:54,4,Thursday,11,Grocery,3863,2130,86,6,12,99,1,82,1,95,4,Cash,14,HSBC,639,61000,6,18,Houston,21,Delhi,17,Salon,3,Regular,YES,1
608377,602700,25727,56276,02:24:59,7,Sunday,7,Electronics,2631,7334,12,15,15,39,4,10,9,11,1, Credit Card,2, LMN Bank,758,13000,7,18,Houston,15,"Brooklyn, NY",12,Online,2,Occasional,NO,0
918714,910214,38144,35770,12:48:37,3,Wednesday,18,Pet Supplies,7249,561,80,4,18,93,1,29,1,62,2, Debit Card,2, LMN Bank,721,18000,9,23,Mumbai,15,"Brooklyn, NY",5,Department Store,3,Regular,YES,1
703958,924487,98386,83419,14:34:57,3,Wednesday,11,Grocery,3973,5033,78,12,10,6,10,45,0,2,6,Debit Card,3, TUV Bank,555,27000,7,6, Toronto,9,"Anaheim, CA",12,Online,2,Occasional,YES,1
295299,308926,62476,20054,07:14:44,3,Wednesday,8,Fashion,6364,6159,147,11,9,77,2,8,2,59,7,E-wallet,20,Wells Fargo,557,48000,2,33,Tokyo,32,Massachusetts,12,Online,3,Regular,YES,1
166690,725523,70520,27529,09:37:01,5,Friday,7,Electronics,9144,9301,34,3,13,80,2,70,2,9,8,Mobile Payment,2, LMN Bank,739,77000,10,18,Houston,10,Arizona,1, Online,3,Regular,YES,1
608306,230784,2425,93334,15:22:38,3,Wednesday,3, Health & Beauty,3692,7741,19,9,13,79,2,40,9,13,1, Credit Card,10,Citibank,564,24000,9,2, London,7, San Francisco,6,Drug Store,3,Regular,YES,1
333302,196172,14386,20369,13:43:40,3,Wednesday,18,Pet Supplies,7455,4540,118,7,6,57,2,21,5,8,3, Mobile Payment,16,JP Morgan,573,46000,8,19,Illinois,23,Florida,11,Office Supplies Store,1, One-time Shopper,YES,1
234493,262167,51265,45574,05:51:36,4,Thursday,16,Home Improvement,3768,7354,13,2,10,67,1,91,1,47,3, Mobile Payment,13,HDFC Bank,782,70000,2,7,Bangalore,22,Denver,3,Clothing Store,2,Occasional,NO,0
517644,650431,68119,61260,21:07:03,1,Monday,8,Fashion,560,6887,67,15,13,21,3,80,13,16,6,Debit Card,16,JP Morgan,695,71000,7,6, Toronto,2, Berlin,17,Salon,3,Regular,NO,0
838450,557680,23848,60666,15:08:29,3,Wednesday,4,Beauty & Personal Care,9257,3457,106,15,16,12,9,36,15,12,2, Debit Card,16,JP Morgan,559,5000,3,19,Illinois,1, Abu Dhabi,15,Retail Store,2,Occasional,NO,0
505517,131618,90533,55963,04:50:48,1,Monday,19,Pharmacy,6377,5908,30,15,11,23,1,42,4,22,2, Debit Card,4,AMEX,656,24000,1,6, Toronto,27,Illinois,1, Online,2,Occasional,YES,1
226286,346197,37670,86934,21:07:06,4,Thursday,17,Office Supplies,7949,8949,121,14,21,30,3,13,5,23,10,Online Payment,3, TUV Bank,618,45000,4,5, Paris,26,Houston,12,Online,2,Occasional,NO,0
965979,132670,27238,23432,21:15:25,7,Sunday,6,Books and Stationery,4582,8038,128,2,22,27,6,71,0,13,2, Debit Card,3, TUV Bank,529,50000,7,27,San Francisco,24,Georgia,12,Online,1, One-time Shopper,YES,1
899303,941135,48303,55225,23:14:40,5,Friday,17,Office Supplies,3282,5918,19,11,3,29,5,74,9,21,8,Mobile Payment,19,TD Bank,643,28000,3,11,Chennai,25,Hong Kong,10,Home Store,1, One-time Shopper,YES,1
126120,278761,73632,92370,18:58:47,2,Tuesday,16,Home Improvement,995,859,147,12,2,81,1,52,8,23,6,Debit Card,8,Chase,829,77000,7,15,Denver,20,Dallas,3,Clothing Store,2,Occasional,YES,1
644577,546882,51913,65431,18:53:25,2,Tuesday,2, Electronics,4475,6529,82,2,18,63,1,43,2,52,9,Net Banking,19,TD Bank,814,84000,5,11,Chennai,27,Illinois,12,Online,1, One-time Shopper,NO,0
753540,143067,41824,61159,07:18:21,5,Friday,3, Health & Beauty,8487,5002,131,4,21,77,2,90,4,6,6,Debit Card,1, JKL Bank,542,41000,10,2, London,7, San Francisco,16,Retailer,2,Occasional,NO,0
824818,831365,22479,28353,13:11:30,3,Wednesday,8,Fashion,4069,1348,43,5,5,58,2,32,5,10,7,E-wallet,8,Chase,823,76000,9,29,Seattle,9,"Anaheim, CA",10,Home Store,2,Occasional,NO,0
477278,944200,50181,6696,23:38:51,5,Friday,10,Furniture,7081,9696,121,1,8,12,5,88,1,8,8,Mobile Payment,13,HDFC Bank,775,17000,4,4, New York,13,Bangalore,5,Department Store,3,Regular,NO,0
430880,384930,20457,25676,22:09:51,3,Wednesday,13,Home and Garden,4590,7605,19,8,9,61,2,30,8,30,3, Mobile Payment,12,Discover,612,73000,7,33,Tokyo,32,Massachusetts,7,Electronics,3,Regular,NO,0
258967,908950,86206,52141,19:29:30,7,Sunday,9,Food and Beverage,3761,7184,35,2,4,41,3,40,2,37,10,Online Payment,13,HDFC Bank,606,42000,5,34,Washington,32,Massachusetts,6,Drug Store,2,Occasional,YES,1
826696,411762,59427,13749,21:09:02,3,Wednesday,8,Fashion,1193,6653,81,4,11,27,1,82,0,12,1, Credit Card,15,ICICI Bank,730,2000,7,3, Los Angeles,16,California,6,Drug Store,2,Occasional,NO,0
511081,202666,44934,55726,05:17:57,7,Sunday,12,Home & Kitchen,6572,1516,40,1,14,66,1,26,0,14,6,Debit Card,14,HSBC,619,44000,8,9,Buenos Aires,30,Los Angeles,1, Online,3,Regular,NO,0
563106,932023,95992,80248,05:15:47,3,Wednesday,5,Books,3966,9491,61,5,4,77,1,97,1,58,2, Debit Card,7,Barclays,543,48000,7,17,Hong Kong,4, Japan,6,Drug Store,3,Regular,NO,0
315865,348395,55288,58843,04:54:45,7,Sunday,14,Home Appliances,1944,9489,57,4,10,82,2,3,0,65,1, Credit Card,16,JP Morgan,699,67000,5,3, Los Angeles,20,Dallas,15,Retail Store,3,Regular,NO,0
862549,413563,7561,73658,06:50:46,2,Tuesday,20,Sports,1360,7476,34,3,7,16,1,56,1,5,3, Mobile Payment,9,Citi,597,44000,6,21,Los Angeles,31,Manchester,11,Office Supplies Store,3,Regular,YES,1
900148,650114,62959,84448,16:37:29,7,Sunday,18,Pet Supplies,5053,849,34,14,18,24,7,66,3,18,9,Net Banking,16,JP Morgan,583,10000,2,19,Illinois,14,Boston,4,Cosmetics Store,3,Regular,NO,0
624616,714145,9844,17219,02:42:14,3,Wednesday,10,Furniture,8059,6534,19,8,20,81,2,55,0,41,3, Mobile Payment,18,SBI,543,67000,1,28,Sao Paulo,8, Vancouver,8,Furniture Store,1, One-time Shopper,NO,0
426812,157482,4058,33444,05:23:51,4,Thursday,13,Home and Garden,7654,9081,37,4,9,53,3,73,2,51,2, Debit Card,3, TUV Bank,859,34000,7,15,Denver,24,Georgia,18,Specialty Store,3,Regular,NO,0
391328,798594,60020,93091,06:03:44,6,Saturday,18,Pet Supplies,8440,639,48,13,5,57,1,89,13,33,9,Net Banking,6,Bank of America,771,25000,6,14,Delhi,8, Vancouver,9,Hardware,2,Occasional,NO,0
639278,885901,93745,15963,21:26:33,2,Tuesday,17,Office Supplies,464,4934,119,13,13,90,1,10,3,63,5,Credit Card,5,Axis Bank,549,64000,8,30,Shanghai,31,Manchester,3,Clothing Store,3,Regular,YES,1
923274,706827,57199,28197,10:51:25,5,Friday,6,Books and Stationery,3815,7718,105,4,20,84,2,68,3,81,2, Debit Card,5,Axis Bank,812,17000,4,10,California,5, Manchester,8,Furniture Store,1, One-time Shopper,NO,0
839410,790081,35995,79188,00:16:44,3,Wednesday,12,Home & Kitchen,8675,8121,145,15,3,32,1,7,9,13,9,Net Banking,2, LMN Bank,856,90000,1,26,Rio de Janeiro,25,Hong Kong,17,Salon,2,Occasional,YES,1
829505,468375,67163,27141,22:58:13,6,Saturday,20,Sports,2877,38,141,13,15,54,3,24,13,10,5,Credit Card,5,Axis Bank,692,21000,1,4, New York,22,Denver,2,Bookstore,1, One-time Shopper,YES,1
887795,213020,87357,58990,20:08:54,7,Sunday,2, Electronics,5514,4058,88,2,23,39,4,64,1,37,1, Credit Card,15,ICICI Bank,604,14000,4,32,Texas,22,Denver,10,Home Store,1, One-time Shopper,YES,1
388092,792333,41597,39279,22:33:11,3,Wednesday,7,Electronics,3558,9412,147,8,20,62,1,61,4,55,6,Debit Card,14,HSBC,612,18000,3,23,Mumbai,15,"Brooklyn, NY",11,Office Supplies Store,2,Occasional,YES,1
454863,354488,59702,68637,00:35:28,6,Saturday,8,Fashion,7241,7203,143,1,3,48,3,37,0,7,9,Net Banking,7,Barclays,570,10000,10,16,Florida,21,Delhi,15,Retail Store,2,Occasional,NO,0
428634,610193,76148,30610,02:50:05,1,Monday,7,Electronics,3305,3601,8,14,1,16,5,56,6,13,5,Credit Card,18,SBI,783,87000,1,32,Texas,11,Atlanta,9,Hardware,1, One-time Shopper,NO,0
630740,621711,1486,11563,19:21:27,3,Wednesday,8,Fashion,1011,9267,57,13,2,27,4,54,8,1,2, Debit Card,15,ICICI Bank,556,20000,1,33,Tokyo,12,Austin,15,Retail Store,1, One-time Shopper,YES,1
280547,379951,72507,21374,14:56:49,3,Wednesday,10,Furniture,4348,8195,121,6,6,42,3,85,2,5,5,Credit Card,9,Citi,673,48000,10,11,Chennai,20,Dallas,14,Restaurant,3,Regular,YES,1
479050,594020,14325,61888,21:46:15,1,Monday,11,Grocery,4779,9814,70,8,3,60,1,70,3,45,10,Online Payment,6,Bank of America,766,31000,8,24,New York,9,"Anaheim, CA",2,Bookstore,2,Occasional,NO,0
149788,560109,27354,96287,20:38:06,1,Monday,7,Electronics,5198,6971,71,3,20,71,2,21,2,19,7,E-wallet,1, JKL Bank,533,39000,3,9,Buenos Aires,24,Georgia,13,Pharmacy,3,Regular,NO,0
833912,130179,3728,26394,07:26:40,3,Wednesday,13,Home and Garden,9485,9754,110,10,13,28,6,55,0,4,1, Credit Card,13,HDFC Bank,876,30000,3,32,Texas,24,Georgia,14,Restaurant,1, One-time Shopper,NO,0
463343,714839,57891,72383,06:55:08,1,Monday,20,Sports,3935,6501,64,6,16,41,4,76,0,26,8,Mobile Payment,10,Citibank,887,7000,4,31,Singapore,11,Atlanta,4,Cosmetics Store,3,Regular,NO,0
553793,862390,99623,89370,03:06:16,5,Friday,8,Fashion,7345,3219,24,4,13,65,1,13,3,17,3, Mobile Payment,5,Axis Bank,704,37000,6,21,Los Angeles,1, Abu Dhabi,5,Department Store,1, One-time Shopper,YES,1
375229,249086,22788,59479,17:39:03,6,Saturday,4,Beauty & Personal Care,7831,955,53,11,22,28,6,87,10,24,5,Credit Card,1, JKL Bank,513,33000,7,9,Buenos Aires,17,Chennai,4,Cosmetics Store,1, One-time Shopper,YES,1
188602,713430,10713,50252,03:06:44,1,Monday,3, Health & Beauty,2582,189,119,15,10,56,2,62,2,6,9,Net Banking,13,HDFC Bank,809,63000,4,16,Florida,29,"Long Beach, CA",12,Online,2,Occasional,YES,1
968803,404991,83607,87397,03:58:19,3,Wednesday,20,Sports,8086,3154,141,1,19,48,3,27,1,35,7,E-wallet,6,Bank of America,844,8000,1,21,Los Angeles,12,Austin,11,Office Supplies Store,3,Regular,NO,0
266041,513348,41754,23594,19:28:00,4,Thursday,14,Home Appliances,8298,6675,28,4,15,18,1,70,3,16,10,Online Payment,10,Citibank,819,51000,5,27,San Francisco,25,Hong Kong,15,Retail Store,2,Occasional,NO,0
333848,468343,41562,4887,01:52:43,1,Monday,4,Beauty & Personal Care,5958,9616,2,12,13,81,1,100,5,14,2, Debit Card,14,HSBC,586,56000,2,8,Boston,20,Dallas,1, Online,3,Regular,NO,0
760364,175914,25694,65507,17:50:31,1,Monday,5,Books,5311,2670,137,4,13,97,1,39,1,49,4,Cash,10,Citibank,506,61000,1,21,Los Angeles,20,Dallas,4,Cosmetics Store,2,Occasional,NO,0
566786,880233,20775,25544,23:36:03,7,Sunday,20,Sports,1800,9175,47,11,6,32,3,23,1,7,5,Credit Card,3, TUV Bank,591,80000,1,23,Mumbai,12,Austin,2,Bookstore,1, One-time Shopper,YES,1
387740,540727,53135,27553,09:48:08,5,Friday,8,Fashion,9061,1023,85,12,16,58,1,17,6,12,9,Net Banking,12,Discover,688,85000,3,24,New York,19,Colorado,17,Salon,1, One-time Shopper,YES,1
414103,721032,30144,77120,16:25:12,1,Monday,3, Health & Beauty,1720,4487,99,10,9,52,1,56,1,17,4,Cash,7,Barclays,680,40000,1,19,Illinois,32,Massachusetts,3,Clothing Store,3,Regular,YES,1
981081,333022,54708,69793,10:48:27,6,Saturday,10,Furniture,7907,7525,50,7,23,84,2,96,0,38,6,Debit Card,16,JP Morgan,613,58000,9,20,London,19,Colorado,10,Home Store,1, One-time Shopper,YES,1
395290,902843,41236,79347,10:14:54,6,Saturday,1, Clothing,2453,1758,3,15,23,17,7,50,11,7,5,Credit Card,14,HSBC,557,33000,4,9,Buenos Aires,15,"Brooklyn, NY",2,Bookstore,1, One-time Shopper,YES,1
969741,239066,14947,80775,00:12:27,7,Sunday,2, Electronics,5339,3662,51,15,23,98,1,34,6,7,2, Debit Card,5,Axis Bank,703,10000,3,22,Miami,25,Hong Kong,18,Specialty Store,2,Occasional,NO,0
675150,388023,28236,64390,15:10:22,1,Monday,13,Home and Garden,9212,4061,31,14,10,14,2,99,9,13,10,Online Payment,6,Bank of America,606,62000,5,34,Washington,1, Abu Dhabi,16,Retailer,3,Regular,YES,1
684390,653435,11113,68192,08:39:41,4,Thursday,17,Office Supplies,6967,6411,107,3,12,32,1,6,0,20,3, Mobile Payment,5,Axis Bank,668,27000,7,22,Miami,12,Austin,4,Cosmetics Store,3,Regular,YES,1
779664,599577,15278,43862,08:41:01,5,Friday,19,Pharmacy,1355,4842,9,6,19,1,1,11,1,1,5,Credit Card,5,Axis Bank,577,4000,8,26,Rio de Janeiro,12,Austin,8,Furniture Store,1, One-time Shopper,NO,0
903778,526473,71035,16989,23:13:16,3,Wednesday,6,Books and Stationery,9410,1405,71,7,4,7,14,57,1,4,2, Debit Card,8,Chase,615,50000,6,23,Mumbai,20,Dallas,7,Electronics,3,Regular,NO,0
897173,797367,11254,79346,00:11:36,1,Monday,7,Electronics,3334,4008,96,1,12,39,3,32,0,29,7,E-wallet,13,HDFC Bank,788,68000,1,18,Houston,2, Berlin,5,Department Store,1, One-time Shopper,YES,1
365249,245891,90733,97799,18:35:28,7,Sunday,7,Electronics,4362,658,46,2,9,87,1,27,0,23,4,Cash,10,Citibank,876,7000,1,15,Denver,14,Boston,10,Home Store,1, One-time Shopper,YES,1
651242,113817,76203,4751,20:11:11,7,Sunday,17,Office Supplies,8950,9176,40,9,15,8,4,39,5,5,5,Credit Card,9,Citi,509,40000,4,10,California,20,Dallas,7,Electronics,2,Occasional,NO,0
576375,926470,12193,60683,21:05:19,1,Monday,20,Sports,1630,3806,149,1,16,99,1,4,0,27,4,Cash,2, LMN Bank,658,28000,8,30,Shanghai,11,Atlanta,14,Restaurant,2,Occasional,NO,0
817152,189358,20973,79126,19:06:11,2,Tuesday,10,Furniture,3665,8347,13,13,21,53,1,14,4,21,8,Mobile Payment,5,Axis Bank,814,88000,2,1, Dubai,3, Brazil,15,Retail Store,2,Occasional,YES,1
773074,837836,98883,12316,05:19:38,4,Thursday,18,Pet Supplies,8870,4514,145,15,5,32,3,14,13,15,6,Debit Card,6,Bank of America,789,34000,1,24,New York,15,"Brooklyn, NY",9,Hardware,2,Occasional,NO,0
529421,956335,98573,84727,20:22:31,5,Friday,3, Health & Beauty,5204,1237,93,6,2,54,3,89,4,10,9,Net Banking,11,DEF Bank,732,53000,8,10,California,27,Illinois,6,Drug Store,3,Regular,YES,1
264363,574457,36967,19546,13:17:13,2,Tuesday,8,Fashion,7520,3798,148,5,23,8,6,47,2,4,8,Mobile Payment,17,JPMorgan Chase,528,1000,6,8,Boston,23,Florida,12,Online,1, One-time Shopper,NO,0
291067,289211,9376,11426,21:13:07,5,Friday,3, Health & Beauty,7334,537,39,7,5,41,4,61,0,3,9,Net Banking,12,Discover,806,46000,6,9,Buenos Aires,23,Florida,18,Specialty Store,2,Occasional,NO,0
386971,542285,49521,84865,11:21:47,5,Friday,5,Books,4887,7058,107,10,18,17,9,58,0,3,2, Debit Card,19,TD Bank,842,9000,2,32,Texas,17,Chennai,7,Electronics,1, One-time Shopper,NO,0
271413,547651,17681,97879,04:01:34,3,Wednesday,15,Home Decor,6650,4210,58,8,5,17,1,5,0,13,2, Debit Card,10,Citibank,592,81000,4,3, Los Angeles,12,Austin,10,Home Store,3,Regular,YES,1
380982,531641,9359,42763,12:26:47,1,Monday,10,Furniture,8632,9389,33,11,7,93,1,70,3,84,5,Credit Card,5,Axis Bank,724,48000,4,14,Delhi,27,Illinois,13,Pharmacy,1, One-time Shopper,YES,1
900359,805776,53604,82472,06:15:02,6,Saturday,15,Home Decor,1398,3879,62,12,14,6,15,39,1,1,4,Cash,18,SBI,884,68000,4,34,Washington,21,Delhi,6,Drug Store,1, One-time Shopper,NO,0
673827,112105,80198,47364,22:15:11,4,Thursday,19,Pharmacy,7751,3389,96,10,21,4,25,91,10,4,6,Debit Card,7,Barclays,638,12000,5,21,Los Angeles,25,Hong Kong,16,Retailer,2,Occasional,YES,1
657692,226576,88716,60865,17:37:21,1,Monday,19,Pharmacy,4427,3319,149,2,21,65,1,55,2,51,10,Online Payment,6,Bank of America,737,3000,8,34,Washington,14,Boston,14,Restaurant,3,Regular,NO,0
